"card_id","card_name","card_type","set_id","price_euros","rarity","artist"
"sv4pt5-245","Koraidon ex","Pokémon","sv4pt5",13.27,"Hyper Rare","aky CG Works"
"sv4pt5-26","Xatu","Pokémon","sv4pt5",0.1,"Rare","DOM"
"sv4pt5-29","Gardevoir ex","Pokémon","sv4pt5",0.54,"Double Rare","N-DESIGN Inc."
"sv4pt5-37","Mimikyu","Pokémon","sv4pt5",0.07,"Rare","Kagemaru Himeno"
"sv4pt5-40","Ceruledge","Pokémon","sv4pt5",0.06,"Rare","Ryota Murayama"
"sv4pt5-43","Houndstone","Pokémon","sv4pt5",0.04,"Rare","Kouki Saitou"
"sv4pt5-47","Annihilape","Pokémon","sv4pt5",0.05,"Rare","Anesaki Dynamic"
"sv4pt5-5","Toedscruel ex","Pokémon","sv4pt5",0.4,"Double Rare","5ban Graphics"
"sv4pt5-53","Great Tusk ex","Pokémon","sv4pt5",0.49,"Double Rare","kawayoo"
"sv4pt5-54","Charizard ex","Pokémon","sv4pt5",2.85,"Double Rare","5ban Graphics"
"sv4pt5-59","Paldean Clodsire ex","Pokémon","sv4pt5",0.47,"Double Rare","PLANETA Mochizuki"
"sv4pt5-6","Espathra ex","Pokémon","sv4pt5",0.52,"Double Rare","takuyoa"
"sv4pt5-63","Mabosstiff","Pokémon","sv4pt5",0.04,"Rare","KIYOTAKA OSHIYAMA"
"sv4pt5-65","Revavroom","Pokémon","sv4pt5",0.06,"Rare","Anesaki Dynamic"
"sv4pt5-66","Iron Treads ex","Pokémon","sv4pt5",0.43,"Double Rare","toriyufu"
"sv4pt5-67","Gholdengo","Pokémon","sv4pt5",0.06,"Rare","Mitsuhiro Arita"
"sv4pt5-69","Noivern ex","Pokémon","sv4pt5",0.47,"Double Rare","Nisota Niso"
"sv4pt5-70","Cyclizar","Pokémon","sv4pt5",0.05,"Rare","GIDORA"
"sv4pt5-75","Squawkabilly ex","Pokémon","sv4pt5",0.6,"Double Rare","PLANETA Mochizuki"
"sv4pt5-87","Professor's Research","Trainer","sv4pt5",0.12,"Rare","kirisAki"
"sv4pt5-88","Professor's Research","Trainer","sv4pt5",0.08,"Rare","kirisAki"
"sv4pt5-92","Oddish","Pokémon","sv4pt5",5.28,"Shiny Rare","otumami"
"sv4pt5-93","Gloom","Pokémon","sv4pt5",4.44,"Shiny Rare","OKACHEKE"
"sv4pt5-94","Vileplume","Pokémon","sv4pt5",4.32,"Shiny Rare","0313"
"sv4pt5-95","Scyther","Pokémon","sv4pt5",6.65,"Shiny Rare","Hitoshi Ariga"
"sv4pt5-96","Hoppip","Pokémon","sv4pt5",4.02,"Shiny Rare","Saya Tsuruta"
"sv4pt5-97","Skiploom","Pokémon","sv4pt5",3.31,"Shiny Rare","Mizue"
"sv4pt5-98","Jumpluff","Pokémon","sv4pt5",4.07,"Shiny Rare","Lee HyunJung"
"sv4pt5-99","Pineco","Pokémon","sv4pt5",3.55,"Shiny Rare","Scav"
"svp-1","Sprigatito","Pokémon","svp",3.15,"Promo","Yuu Nishida"
"svp-10","Espathra","Pokémon","svp",0.91,"Promo","Sanosuke Sakuma"
"svp-101","Pikachu","Pokémon","svp",0,"Promo","Jiro Sasumo"
"svp-102","Oddish","Pokémon","svp",5.06,"Promo","Miranda Branley"
"svp-11","Arcanine","Pokémon","svp",0.67,"Promo","Ryuta Fuse"
"svp-12","Dondozo","Pokémon","svp",0.5,"Promo","Shin Nagasawa"
"svp-13","Miraidon","Pokémon","svp",22.98,"Promo","Akira Komayama"
"svp-14","Koraidon","Pokémon","svp",2.41,"Promo","Mina Nakai"
"svp-15","Flaaffy","Pokémon","svp",2.03,"Promo","0313"
"svp-16","Ampharos ex","Pokémon","svp",7.44,"Promo","PLANETA Tsuji"
"svp-17","Lucario ex","Pokémon","svp",7.28,"Promo","5ban Graphics"
"svp-18","Cyclizar ex","Pokémon","svp",0.91,"Promo","5ban Graphics"
"svp-19","Baxcalibur","Pokémon","svp",1.91,"Promo","Oswaldo KATO"
"svp-2","Fuecoco","Pokémon","svp",2.75,"Promo","Ryuta Fuse"
"svp-20","Tinkaton","Pokémon","svp",3.15,"Promo","Anesaki Dynamic"
"svp-21","Murkrow","Pokémon","svp",3.41,"Promo","Shiburingaru"
"svp-22","Pelipper","Pokémon","svp",3.01,"Promo","Nisota Niso"
"svp-23","Smoliv","Pokémon","svp",1.07,"Promo","Misa Tsutsui"
"svp-24","Growlithe","Pokémon","svp",1.07,"Promo","Uta"
"svp-25","Tinkatink","Pokémon","svp",0.34,"Promo","Kouki Saitou"
"svp-26","Varoom","Pokémon","svp",0.26,"Promo","Mina Nakai"
"svp-27","Pikachu","Pokémon","svp",3.37,"Promo","Atsushi Furusawa"
"svp-28","Miraidon ex","Pokémon","svp",1.83,"Promo","5ban Graphics"
"svp-29","Koraidon ex","Pokémon","svp",1.28,"Promo","aky CG Works"
"svp-3","Quaxly","Pokémon","svp",3.07,"Promo","Narumi Sato"
"svp-30","Chien-Pao ex","Pokémon","svp",8.61,"Promo","aky CG Works"
"svp-31","Tinkaton ex","Pokémon","svp",9.95,"Promo","takuyoa"
"svp-32","Annihilape ex","Pokémon","svp",0.87,"Promo","PLANETA Hiiragi"
"svp-33","Meowscarada ex","Pokémon","svp",2.33,"Promo","5ban Graphics"
"svp-34","Skeledirge ex","Pokémon","svp",1.92,"Promo","5ban Graphics"
"svp-35","Quaquaval ex","Pokémon","svp",1.47,"Promo","5ban Graphics"
"svp-36","Palafin","Pokémon","svp",4.74,"Promo","nagimiso"
"svp-37","Cleffa","Pokémon","svp",7.39,"Promo","Mina Nakai"
"svp-38","Togekiss","Pokémon","svp",6.33,"Promo","OKACHEKE"
"svp-39","Mawile","Pokémon","svp",5.2,"Promo","Souichirou Gunjima"
"svp-4","Mimikyu ex","Pokémon","svp",1.5,"Promo","PLANETA Yamashita"
"svp-40","Pawmi","Pokémon","svp",2.41,"Promo","Ryuta Fuse"
"svp-41","Paldean Wooper","Pokémon","svp",2.91,"Promo","kirisAki"
"svp-42","Houndstone","Pokémon","svp",0.25,"Promo","Pani Kobayashi"
"svp-43","Eevee","Pokémon","svp",0.87,"Promo","saino misaki"
"svp-44","Charmander","Pokémon","svp",3.94,"Promo","MINAMINAMI Take"
"svp-45","Paradise Resort","Trainer","svp",100.18,"Promo","Naoki Saito"
"svp-46","Bulbasaur","Pokémon","svp",0.28,"Promo","OKACHEKE"
"svp-47","Charmander","Pokémon","svp",0.37,"Promo","NC Empire"
"svp-48","Squirtle","Pokémon","svp",0.28,"Promo","Gemi"
"svp-49","Zapdos ex","Pokémon","svp",0.52,"Promo","takuyoa"
"svp-5","Quaquaval","Pokémon","svp",4.66,"Promo","kodama"
"svp-50","Alakazam ex","Pokémon","svp",0.48,"Promo","Mitsuhiro Arita"
"svp-51","Snorlax","Pokémon","svp",0.72,"Promo","GOSSAN"
"svp-52","Mewtwo","Pokémon","svp",5.87,"Promo","Bun Toujo"
"svp-53","Mew ex","Pokémon","svp",9.34,"Promo","Natsumi Yoshida"
"svp-54","Greninja ex","Pokémon","svp",11.61,"Promo","takuyoa"
"svp-55","Kangaskhan ex","Pokémon","svp",10.7,"Promo","N-DESIGN Inc."
"svp-56","Charizard ex","Pokémon","svp",7.8,"Promo","takuyoa"
"svp-57","Chi-Yu","Pokémon","svp",4.63,"Promo","Dsuke"
"svp-58","Iron Bundle","Pokémon","svp",5.09,"Promo","Lee HyunJung"
"svp-59","Xatu","Pokémon","svp",4.68,"Promo","GOSSAN"
"svp-6","Pawmot","Pokémon","svp",6.95,"Promo","GIDORA"
"svp-60","Aegislash","Pokémon","svp",4.57,"Promo","Takeshi Nakamura"
"svp-61","Pineco","Pokémon","svp",2.17,"Promo","Nobuhiro Imagawa"
"svp-62","Sinistea","Pokémon","svp",1.9,"Promo","kurumitsu"
"svp-63","Cetitan","Pokémon","svp",0.33,"Promo","GOSSAN"
"svp-64","Arctibax","Pokémon","svp",0.43,"Promo","Teeziro"
"svp-65","Scream Tail","Pokémon","svp",33.38,"Promo","GIDORA"
"svp-66","Iron Bundle","Pokémon","svp",1.73,"Promo","Teeziro"
"svp-67","Roaring Moon ex","Pokémon","svp",1.63,"Promo","takuyoa"
"svp-68","Iron Valiant ex","Pokémon","svp",2.5,"Promo","aky CG Works"
"svp-69","Fidough","Pokémon","svp",0.35,"Promo","sowsow"
"svp-7","Hawlucha","Pokémon","svp",3.86,"Promo","Yuya Oka"
"svp-70","Greavard","Pokémon","svp",0.32,"Promo","Nisota Niso"
"svp-71","Maschiff","Pokémon","svp",0.29,"Promo","Kagemaru Himeno"
"svp-75","Mimikyu","Pokémon","svp",0.77,"Promo","Mitsuhiro Arita"
"svp-8","Revavroom","Pokémon","svp",3.78,"Promo","DOM"
"svp-85","Pikachu with Grey Felt Hat","Pokémon","svp",48.08,"Promo","Naoyo Kimura"
"svp-9","Spidops","Pokémon","svp",0.86,"Promo","Anesaki Dynamic"
"swsh1-1","Celebi V","Pokémon","swsh1",1.42,"Rare Holo V","PLANETA Igarashi"
"swsh1-103","Claydol","Pokémon","swsh1",0.29,"Rare","Tomokazu Komiya"
"swsh1-104","Regirock V","Pokémon","swsh1",1.4,"Rare Holo V","PLANETA Tsuji"
"swsh1-106","Mudsdale","Pokémon","swsh1",0.31,"Rare","Masakazu Fukuda"
"swsh1-109","Sandaconda","Pokémon","swsh1",0.31,"Rare","Kouki Saitou"
"swsh1-110","Sandaconda","Pokémon","swsh1",0.45,"Rare Holo","nagimiso"
"swsh1-113","Grapploct","Pokémon","swsh1",0.18,"Rare","Shin Nagasawa"
"swsh1-114","Stonjourner","Pokémon","swsh1",0.21,"Rare","Shin Nagasawa"
"swsh1-115","Stonjourner V","Pokémon","swsh1",1.65,"Rare Holo V","5ban Graphics"
"swsh1-116","Stonjourner VMAX","Pokémon","swsh1",2.65,"Rare Holo VMAX","5ban Graphics"
"swsh1-119","Galarian Obstagoon","Pokémon","swsh1",0.98,"Rare Holo","Kouki Saitou"
"swsh1-120","Sableye V","Pokémon","swsh1",1.89,"Rare Holo V","Eske Yoshinob"
"swsh1-122","Drapion","Pokémon","swsh1",0.24,"Rare","Masakazu Fukuda"
"swsh1-124","Toxicroak","Pokémon","swsh1",1.27,"Rare Holo","Ryuta Fuse"
"swsh1-126","Thievul","Pokémon","swsh1",0.28,"Rare","Kouki Saitou"
"swsh1-128","Galarian Perrserker","Pokémon","swsh1",0.55,"Rare Holo","Mitsuhiro Arita"
"swsh1-135","Corviknight","Pokémon","swsh1",0.28,"Rare","Shin Nagasawa"
"swsh1-137","Copperajah","Pokémon","swsh1",0.52,"Rare Holo","Hitoshi Ariga"
"swsh1-138","Zacian V","Pokémon","swsh1",3.1,"Rare Holo V","5ban Graphics"
"swsh1-139","Zamazenta V","Pokémon","swsh1",1.76,"Rare Holo V","aky CG Works"
"swsh1-14","Rillaboom","Pokémon","swsh1",0.56,"Rare Holo","Anesaki Dynamic"
"swsh1-140","Snorlax","Pokémon","swsh1",0.28,"Rare","chibi"
"swsh1-141","Snorlax V","Pokémon","swsh1",3.02,"Rare Holo V","Masakazu Fukuda"
"swsh1-142","Snorlax VMAX","Pokémon","swsh1",15.4,"Rare Holo VMAX","aky CG Works"
"swsh1-144","Noctowl","Pokémon","swsh1",0.18,"Rare","kawayoo"
"swsh1-147","Cinccino","Pokémon","swsh1",0.62,"Rare","sui"
"swsh1-148","Oranguru","Pokémon","swsh1",0.8,"Rare Holo","Shigenori Negishi"
"swsh1-149","Drampa","Pokémon","swsh1",0.24,"Rare","tetsuya koizumi"
"swsh1-15","Rillaboom","Pokémon","swsh1",0.94,"Rare","Shin Nagasawa"
"swsh1-155","Cramorant V","Pokémon","swsh1",1.59,"Rare Holo V","aky CG Works"
"swsh1-169","Marnie","Trainer","swsh1",0.34,"Rare Holo","kirisAki"
"swsh1-178","Professor's Research (Professor Magnolia)","Trainer","swsh1",6.27,"Rare Holo","Yusuke Ohmura"
"swsh1-187","Dhelmise V","Pokémon","swsh1",4.8,"Rare Ultra","Eske Yoshinob"
"swsh1-188","Torkoal V","Pokémon","swsh1",5.87,"Rare Ultra","Ayaka Yoshida"
"swsh1-189","Lapras V","Pokémon","swsh1",6.5,"Rare Ultra","5ban Graphics"
"swsh1-19","Orbeetle","Pokémon","swsh1",0.3,"Rare","Hitoshi Ariga"
"swsh1-190","Morpeko V","Pokémon","swsh1",5.57,"Rare Ultra","5ban Graphics"
"swsh1-191","Wobbuffet V","Pokémon","swsh1",5.66,"Rare Ultra","Ayaka Yoshida"
"swsh1-192","Indeedee V","Pokémon","swsh1",3.59,"Rare Ultra","5ban Graphics"
"swsh1-193","Stonjourner V","Pokémon","swsh1",3.74,"Rare Ultra","5ban Graphics"
"swsh1-194","Sableye V","Pokémon","swsh1",6.05,"Rare Ultra","Eske Yoshinob"
"swsh1-195","Zacian V","Pokémon","swsh1",7.39,"Rare Ultra","5ban Graphics"
"swsh1-196","Zamazenta V","Pokémon","swsh1",7.34,"Rare Ultra","aky CG Works"
"swsh1-197","Snorlax V","Pokémon","swsh1",11.85,"Rare Ultra","aky CG Works"
"swsh1-198","Cramorant V","Pokémon","swsh1",5.14,"Rare Ultra","aky CG Works"
"swsh1-199","Bede","Trainer","swsh1",6.03,"Rare Ultra","Naoki Saito"
"swsh1-200","Marnie","Trainer","swsh1",47.48,"Rare Ultra","kirisAki"
"swsh1-201","Professor's Research (Professor Magnolia)","Trainer","swsh1",7.61,"Rare Ultra","kirisAki"
"swsh1-202","Team Yell Grunt","Trainer","swsh1",4.87,"Rare Ultra","nagimiso"
"swsh1-203","Lapras VMAX","Pokémon","swsh1",15.85,"Rare Rainbow","5ban Graphics"
"swsh1-204","Morpeko VMAX","Pokémon","swsh1",8.65,"Rare Rainbow","5ban Graphics"
"swsh1-205","Stonjourner VMAX","Pokémon","swsh1",9.55,"Rare Rainbow","5ban Graphics"
"swsh1-206","Snorlax VMAX","Pokémon","swsh1",28.56,"Rare Rainbow","aky CG Works"
"swsh1-207","Bede","Trainer","swsh1",5.54,"Rare Rainbow","Naoki Saito"
"swsh1-208","Marnie","Trainer","swsh1",18.89,"Rare Rainbow","kirisAki"
"swsh1-209","Professor's Research (Professor Magnolia)","Trainer","swsh1",5.99,"Rare Rainbow","Yusuke Ohmura"
"swsh1-210","Team Yell Grunt","Trainer","swsh1",5.29,"Rare Rainbow","nagimiso"
"swsh1-211","Zacian V","Pokémon","swsh1",18.19,"Rare Secret","5ban Graphics"
"swsh1-212","Zamazenta V","Pokémon","swsh1",26.21,"Rare Secret","aky CG Works"
"swsh1-213","Air Balloon","Trainer","swsh1",9.38,"Rare Secret","Yoshinobu Saito"
"swsh1-214","Metal Saucer","Trainer","swsh1",7.81,"Rare Secret","Toyste Beach"
"swsh1-215","Ordinary Rod","Trainer","swsh1",7.29,"Rare Secret","5ban Graphics"
"swsh1-216","Quick Ball","Trainer","swsh1",14.33,"Rare Secret","sadaji"
"swsh1-23","Ninetales","Pokémon","swsh1",0.34,"Rare","Megumi Higuchi"
"swsh1-24","Torkoal V","Pokémon","swsh1",2.03,"Rare Holo V","Ayaka Yoshida"
"swsh1-25","Victini V","Pokémon","swsh1",1.43,"Rare Holo V","PLANETA Tsuji"
"swsh1-29","Turtonator","Pokémon","swsh1",0.18,"Rare","KEIICHIRO ITO"
"swsh1-34","Cinderace","Pokémon","swsh1",0.42,"Rare Holo","Kouki Saitou"
"swsh1-35","Cinderace","Pokémon","swsh1",0.66,"Rare Holo","Naoki Saito"
"swsh1-36","Cinderace","Pokémon","swsh1",1.04,"Rare","Shin Nagasawa"
"swsh1-39","Centiskorch","Pokémon","swsh1",0.43,"Rare","Anesaki Dynamic"
"swsh1-4","Roserade","Pokémon","swsh1",0.17,"Rare","chibi"
"swsh1-41","Cloyster","Pokémon","swsh1",0.33,"Rare","MAHOU"
"swsh1-48","Lapras","Pokémon","swsh1",0.58,"Rare","Kazuma Koda"
"swsh1-49","Lapras V","Pokémon","swsh1",2.42,"Rare Holo V","Hasuno"
"swsh1-50","Lapras VMAX","Pokémon","swsh1",4.74,"Rare Holo VMAX","5ban Graphics"
"swsh1-53","Keldeo V","Pokémon","swsh1",1.76,"Rare Holo V","PLANETA Igarashi"
"swsh1-58","Inteleon","Pokémon","swsh1",0.58,"Rare Holo","Kagemaru Himeno"
"swsh1-59","Inteleon","Pokémon","swsh1",0.52,"Rare","Akira Komayama"
"swsh1-6","Whimsicott","Pokémon","swsh1",0.18,"Rare","kodama"
"swsh1-61","Drednaw","Pokémon","swsh1",0.29,"Rare","Hitoshi Ariga"
"swsh1-62","Cramorant","Pokémon","swsh1",0.16,"Rare","Shin Nagasawa"
"swsh1-64","Frosmoth","Pokémon","swsh1",5.88,"Rare Holo","Kagemaru Himeno"
"swsh1-66","Raichu","Pokémon","swsh1",0.4,"Rare","Hasuno"
"swsh1-69","Lanturn","Pokémon","swsh1",0.25,"Rare","Naoyo Kimura"
"swsh1-72","Tapu Koko V","Pokémon","swsh1",1.86,"Rare Holo V","PLANETA Tsuji"
"swsh1-75","Boltund","Pokémon","swsh1",0.59,"Rare Holo","Misa Tsutsui"
"swsh1-76","Boltund","Pokémon","swsh1",0.25,"Rare Holo","Kouki Saitou"
"swsh1-78","Morpeko","Pokémon","swsh1",0.34,"Rare","Megumi Mizutani"
"swsh1-79","Morpeko V","Pokémon","swsh1",1.39,"Rare Holo V","5ban Graphics"
"swsh1-8","Durant","Pokémon","swsh1",0.15,"Rare","Miki Tanaka"
"swsh1-80","Morpeko VMAX","Pokémon","swsh1",3.8,"Rare Holo VMAX","5ban Graphics"
"swsh1-82","Galarian Rapidash","Pokémon","swsh1",0.69,"Rare","You Iribi"
"swsh1-85","Gengar","Pokémon","swsh1",2.05,"Rare Holo","Eri Yamaki"
"swsh1-86","Wobbuffet V","Pokémon","swsh1",1.99,"Rare Holo V","Ayaka Yoshida"
"swsh1-88","Musharna","Pokémon","swsh1",0.28,"Rare","MAHOU"
"swsh1-9","Dhelmise V","Pokémon","swsh1",1.69,"Rare Holo V","Eske Yoshinob"
"swsh1-90","Polteageist","Pokémon","swsh1",0.3,"Rare","Shin Nagasawa"
"swsh1-91","Indeedee V","Pokémon","swsh1",1.08,"Rare Holo V","5ban Graphics"
"swsh1-99","Rhyperior","Pokémon","swsh1",0.55,"Rare Holo","Satoshi Shirai"
"swsh10-1","Beedrill V","Pokémon","swsh10",1.12,"Rare Holo V","Ayaka Yoshida"
"swsh10-100","Hisuian Samurott","Pokémon","swsh10",0.36,"Rare Holo","Kouki Saitou"
"swsh10-101","Hisuian Samurott V","Pokémon","swsh10",1.14,"Rare Holo V","Shin Nagasawa"
"swsh10-102","Hisuian Samurott VSTAR","Pokémon","swsh10",1.92,"Rare Holo VSTAR","5ban Graphics"
"swsh10-104","Thievul","Pokémon","swsh10",0.1,"Rare","KIYOTAKA OSHIYAMA"
"swsh10-107","Magnezone","Pokémon","swsh10",0.26,"Rare Holo","GOSSAN"
"swsh10-108","Registeel","Pokémon","swsh10",0.13,"Rare","hatachu"
"swsh10-110","Bastiodon","Pokémon","swsh10",0.22,"Rare Holo","Yuya Oka"
"swsh10-113","Origin Forme Dialga V","Pokémon","swsh10",1.91,"Rare Holo V","5ban Graphics"
"swsh10-114","Origin Forme Dialga VSTAR","Pokémon","swsh10",4.32,"Rare Holo VSTAR","5ban Graphics"
"swsh10-117","Garchomp V","Pokémon","swsh10",1.1,"Rare Holo V","N-DESIGN Inc."
"swsh10-118","Regidrago","Pokémon","swsh10",0.15,"Rare","DOM"
"swsh10-12","Vespiquen","Pokémon","swsh10",0.06,"Rare","Yuya Oka"
"swsh10-124","Ursaluna","Pokémon","swsh10",0.12,"Rare","nagimiso"
"swsh10-126","Miltank","Pokémon","swsh10",0.43,"Rare Holo","saino misaki"
"swsh10-13","Leafeon","Pokémon","swsh10",0.17,"Rare","Atsushi Furusawa"
"swsh10-130","Regigigas","Pokémon","swsh10",0.59,"Rare Holo","Yuya Oka"
"swsh10-132","Hisuian Braviary","Pokémon","swsh10",0.09,"Rare","Shin Nagasawa"
"swsh10-133","Oranguru V","Pokémon","swsh10",0.99,"Rare Holo V","Uta"
"swsh10-134","Wyrdeer V","Pokémon","swsh10",1.08,"Rare Holo V","aky CG Works"
"swsh10-135","Adaman","Trainer","swsh10",0.31,"Rare Holo","Souichirou Gunjima"
"swsh10-14","Shaymin","Pokémon","swsh10",0.06,"Rare","Kouki Saitou"
"swsh10-147","Irida","Trainer","swsh10",1,"Rare Holo","kirisAki"
"swsh10-16","Hisuian Lilligant","Pokémon","swsh10",0.26,"Rare Holo","Mizue"
"swsh10-160","Beedrill V","Pokémon","swsh10",3.57,"Rare Ultra","Ayaka Yoshida"
"swsh10-161","Beedrill V","Pokémon","swsh10",26.65,"Rare Ultra","Narumi Sato"
"swsh10-162","Hisuian Lilligant V","Pokémon","swsh10",3.06,"Rare Ultra","5ban Graphics"
"swsh10-163","Hisuian Lilligant V","Pokémon","swsh10",16.95,"Rare Ultra","kodama"
"swsh10-164","Virizion V","Pokémon","swsh10",3.9,"Rare Ultra","Saki Hayashiro"
"swsh10-165","Heatran V","Pokémon","swsh10",3.19,"Rare Ultra","Studio Bora Inc."
"swsh10-166","Starmie V","Pokémon","swsh10",3.49,"Rare Ultra","Eske Yoshinob"
"swsh10-167","Origin Forme Palkia V","Pokémon","swsh10",35.34,"Rare Ultra","Oswaldo KATO"
"swsh10-168","Luxray V","Pokémon","swsh10",5.13,"Rare Ultra","MUGENUP"
"swsh10-169","Hisuian Typhlosion V","Pokémon","swsh10",4.16,"Rare Ultra","5ban Graphics"
"swsh10-17","Hisuian Lilligant V","Pokémon","swsh10",0.97,"Rare Holo V","5ban Graphics"
"swsh10-170","Jirachi V","Pokémon","swsh10",5.56,"Rare Ultra","N-DESIGN Inc."
"swsh10-171","Machamp V","Pokémon","swsh10",10.37,"Rare Ultra","Ryo Ueda"
"swsh10-172","Machamp V","Pokémon","swsh10",105.5,"Rare Ultra","Shinya Komatsu"
"swsh10-173","Hisuian Decidueye V","Pokémon","swsh10",3.46,"Rare Ultra","5ban Graphics"
"swsh10-174","Hisuian Sneasler V","Pokémon","swsh10",7.81,"Rare Ultra","5ban Graphics"
"swsh10-175","Hisuian Sneasler V","Pokémon","swsh10",29.46,"Rare Ultra","OKACHEKE"
"swsh10-176","Hisuian Samurott V","Pokémon","swsh10",3.41,"Rare Ultra","5ban Graphics"
"swsh10-177","Origin Forme Dialga V","Pokémon","swsh10",31.29,"Rare Ultra","Mitsuhiro Arita"
"swsh10-178","Garchomp V","Pokémon","swsh10",4.66,"Rare Ultra","N-DESIGN Inc."
"swsh10-179","Oranguru V","Pokémon","swsh10",3.3,"Rare Ultra","Toyste Beach"
"swsh10-18","Hisuian Lilligant VSTAR","Pokémon","swsh10",2.25,"Rare Holo VSTAR","5ban Graphics"
"swsh10-180","Wyrdeer V","Pokémon","swsh10",3.32,"Rare Ultra","aky CG Works"
"swsh10-181","Adaman","Trainer","swsh10",5.18,"Rare Ultra","Souichirou Gunjima"
"swsh10-182","Choy","Trainer","swsh10",2.51,"Rare Ultra","Hitoshi Ariga"
"swsh10-183","Cyllene","Trainer","swsh10",4.9,"Rare Ultra","nagimiso"
"swsh10-184","Gardenia's Vigor","Trainer","swsh10",8.43,"Rare Ultra","En Morikura"
"swsh10-185","Grant","Trainer","swsh10",3.06,"Rare Ultra","Hideki Ishikawa"
"swsh10-186","Irida","Trainer","swsh10",18.96,"Rare Ultra","kirisAki"
"swsh10-187","Kamado","Trainer","swsh10",3.4,"Rare Ultra","Hitoshi Ariga"
"swsh10-188","Roxanne","Trainer","swsh10",13.48,"Rare Ultra","Sanosuke Sakuma"
"swsh10-189","Zisu","Trainer","swsh10",3.16,"Rare Ultra","kirisAki"
"swsh10-190","Hisuian Lilligant VSTAR","Pokémon","swsh10",7.33,"Rare Rainbow","5ban Graphics"
"swsh10-191","Heatran VMAX","Pokémon","swsh10",7.24,"Rare Rainbow","N-DESIGN Inc."
"swsh10-192","Origin Forme Palkia VSTAR","Pokémon","swsh10",14.24,"Rare Rainbow","aky CG Works"
"swsh10-193","Hisuian Typhlosion VSTAR","Pokémon","swsh10",9.65,"Rare Rainbow","5ban Graphics"
"swsh10-194","Machamp VMAX","Pokémon","swsh10",12.45,"Rare Rainbow","N-DESIGN Inc."
"swsh10-195","Hisuian Decidueye VSTAR","Pokémon","swsh10",9.33,"Rare Rainbow","5ban Graphics"
"swsh10-196","Kleavor VSTAR","Pokémon","swsh10",9.86,"Rare Rainbow","5ban Graphics"
"swsh10-197","Hisuian Samurott VSTAR","Pokémon","swsh10",10.54,"Rare Rainbow","5ban Graphics"
"swsh10-198","Origin Forme Dialga VSTAR","Pokémon","swsh10",15.72,"Rare Rainbow","5ban Graphics"
"swsh10-199","Adaman","Trainer","swsh10",6.64,"Rare Rainbow","Souichirou Gunjima"
"swsh10-200","Choy","Trainer","swsh10",5.32,"Rare Rainbow","Hitoshi Ariga"
"swsh10-201","Cyllene","Trainer","swsh10",7.91,"Rare Rainbow","nagimiso"
"swsh10-202","Gardenia's Vigor","Trainer","swsh10",7.01,"Rare Rainbow","En Morikura"
"swsh10-203","Grant","Trainer","swsh10",4.76,"Rare Rainbow","Hideki Ishikawa"
"swsh10-204","Irida","Trainer","swsh10",13.25,"Rare Rainbow","kirisAki"
"swsh10-205","Kamado","Trainer","swsh10",6.17,"Rare Rainbow","Hitoshi Ariga"
"swsh10-206","Roxanne","Trainer","swsh10",7.94,"Rare Rainbow","Sanosuke Sakuma"
"swsh10-207","Zisu","Trainer","swsh10",6.66,"Rare Rainbow","kirisAki"
"swsh10-208","Origin Forme Palkia VSTAR","Pokémon","swsh10",10.76,"Rare Secret","aky CG Works"
"swsh10-209","Hisuian Samurott VSTAR","Pokémon","swsh10",5.91,"Rare Secret","5ban Graphics"
"swsh10-210","Origin Forme Dialga VSTAR","Pokémon","swsh10",8.61,"Rare Secret","5ban Graphics"
"swsh10-211","Choice Belt","Trainer","swsh10",6.47,"Rare Secret","Studio Bora Inc."
"swsh10-212","Jubilife Village","Trainer","swsh10",6.32,"Rare Secret","Oswaldo KATO"
"swsh10-213","Path to the Peak","Trainer","swsh10",12.27,"Rare Secret","Oswaldo KATO"
"swsh10-214","Temple of Sinnoh","Trainer","swsh10",9.08,"Rare Secret","Oswaldo KATO"
"swsh10-215","Trekking Shoes","Trainer","swsh10",10.68,"Rare Secret","Toyste Beach"
"swsh10-22","Rapidash","Pokémon","swsh10",0.09,"Rare","Ligton"
"swsh10-25","Heatran V","Pokémon","swsh10",1.04,"Rare Holo V","Mitsuhiro Arita"
"swsh10-26","Heatran VMAX","Pokémon","swsh10",2.06,"Rare Holo VMAX","N-DESIGN Inc."
"swsh10-27","Radiant Heatran","Pokémon","swsh10",0.64,"Radiant Rare","Shigenori Negishi"
"swsh10-30","Starmie V","Pokémon","swsh10",1.48,"Rare Holo V","Eske Yoshinob"
"swsh10-33","Mamoswine","Pokémon","swsh10",0.1,"Rare","Uta"
"swsh10-37","Regice","Pokémon","swsh10",0.15,"Rare","aoki"
"swsh10-38","Glaceon","Pokémon","swsh10",0.16,"Rare","saino misaki"
"swsh10-39","Origin Forme Palkia V","Pokémon","swsh10",1.31,"Rare Holo V","aky CG Works"
"swsh10-40","Origin Forme Palkia VSTAR","Pokémon","swsh10",3.02,"Rare Holo VSTAR","aky CG Works"
"swsh10-44","Hisuian Basculegion","Pokémon","swsh10",0.12,"Rare","Akira Komayama"
"swsh10-45","Keldeo","Pokémon","swsh10",0.53,"Rare Holo","Naoyo Kimura"
"swsh10-46","Radiant Greninja","Pokémon","swsh10",4.39,"Radiant Rare","Souichirou Gunjima"
